file	line	scope	name	bound	size	dims	guard
src/parsers/icon/icon_lex.c	690	local	nm	512	512		
src/parsers/icon/icon_lex.c	692	local	path	1600	1600		
src/parsers/icon/icon_lex.c	694	local	dir	1024	1024		
src/parsers/icon/icon_lex.c	730	local	defs	128	128		
src/parsers/icon/icon_lex.h	142	field	errmsg	256	256		
src/parsers/icon/icon_lex_test.c	25	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	146	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	148	local	name	64	64		
src/parsers/icon/icon_lex_test.c	170	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	172	local	name	64	64		
src/parsers/icon/icon_lex_test.c	187	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	194	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	200	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	207	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	217	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	223	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	237	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	239	local	name	64	64		
src/parsers/icon/icon_lex_test.c	250	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	267	local	toks	4	4		
src/parsers/icon/icon_lex_test.c	277	local	name	256	256		
src/parsers/icon/icon_lex_test.c	299	local	name	128	128		
src/parsers/icon/icon_lex_test.c	313	local	path	512	512		
src/parsers/icon/icon_lex_test.c	320	local	toks	64	64		
src/parsers/icon/icon_lex_test.c	349	local	toks	8	8		
src/parsers/icon/icon_parse.c	49	local	msg	128	128		
src/parsers/icon/icon_parse.c	129	local	name	256	256		
src/parsers/icon/icon_parse.h	12	field	errmsg	512	512		
src/parsers/icon/icon_parse_test.c	190	local	path	512	512		
src/parsers/icon/icon_parse_test.c	194	local	name	128	128		
src/parsers/icon/icon_runtime.c	3	file	icn_stack	ICN_STACK_MAX	256		UNGUARDED
src/parsers/icon/icon_runtime.c	7	file	subscript_buf	2	2		
src/parsers/icon/icon_runtime.c	13	param	w	32	32		
src/parsers/icon/icon_runtime.c	20	file	w	32	32		
src/parsers/icon/icon_runtime.c	21	local	buf	257	257		
src/parsers/icon/icon_runtime.c	33	local	x	32	32		
src/parsers/icon/icon_runtime.c	39	local	x	32	32		
src/parsers/icon/icon_runtime.c	41	local	y	32	32		
src/parsers/icon/icon_runtime.c	47	local	x	32	32		
src/parsers/icon/icon_runtime.c	55	local	x	32	32		
src/parsers/prolog/pl_cell_test.c	63	local	argsL	2	2		
src/parsers/prolog/prolog_driver.c	12	file	g_pl_consulted	PL_CONSULT_FILES_MAX			guarded
src/parsers/prolog/prolog_driver.c	17	local	cand	4096	4096		
src/parsers/prolog/prolog_driver.c	68	local	pending	PL_CONSULT_FILES_MAX			guarded
src/parsers/prolog/prolog_lex.c	135	local	eb	8	8		
src/parsers/prolog/prolog_lex.c	159	local	eb	8	8		
src/parsers/prolog/prolog_lex.c	354	local	msg	32	32		
src/parsers/prolog/prolog_lower.c	22	local	buf	256	256		
src/parsers/prolog/prolog_lower.c	91	file	e	TR_SLOT_MAX	256		guarded
src/parsers/prolog/prolog_lower.c	167	local	quant	64	64		
src/parsers/prolog/prolog_lower.c	170	local	gv	128	128		
src/parsers/prolog/prolog_lower.c	171	local	tv	128	128		
src/parsers/prolog/prolog_lower.c	172	local	fv	128	128		
src/parsers/prolog/prolog_lower.c	177	local	b1	32	32		
src/parsers/prolog/prolog_lower.c	335	local	pld_seed	256	256		
src/parsers/prolog/prolog_lower.c	337	local	plunit_suite	PL_MAX_CLAUSES	2048	[64]	guarded
src/parsers/prolog/prolog_lower.c	339	local	cur_suite	64	64		
src/parsers/prolog/prolog_lower.c	365	param	cur_suite	0	0		
src/parsers/prolog/prolog_lower.c	371	local	keys	MAX_PREDS	512		guarded
src/parsers/prolog/prolog_lower.c	372	local	choices	MAX_PREDS	512		guarded
src/parsers/prolog/prolog_lower.c	529	local	hname	64	64		
src/parsers/prolog/prolog_parse.c	24	field	ifst	IF_STACK_MAX	32		guarded
src/parsers/prolog/prolog_parse.c	304	local	dargs	2	2		
src/parsers/prolog/prolog_parse.c	335	local	buf	32	32		
src/parsers/prolog/prolog_parse.c	349	local	dargs	2	2		
src/parsers/prolog/prolog_parse.c	383	file	e	TS_MAX_VARS	256		guarded
src/parsers/prolog/prolog_parse.c	513	local	one	2	2		
src/parsers/prolog/prolog_parse.c	751	local	name	32	32		
src/parsers/prolog/prolog_parse.c	767	local	args	2	2		
src/parsers/prolog/prolog_parse.c	774	local	args	2	2		
src/parsers/prolog/prolog_parse.c	826	local	buf_a	256	256		
src/parsers/prolog/prolog_parse.c	827	local	buf_b	256	256		
src/parsers/prolog/prolog_parse.c	832	local	ca	2	2		
src/parsers/prolog/prolog_parse.c	837	local	cb	2	2		
src/parsers/prolog/prolog_parse.c	840	local	sargs	2	2		
src/parsers/prolog/prolog_parse.c	866	local	buf	1024	1024		
src/parsers/prolog/prolog_parse.c	1149	local	user_defined	512	512	[96]	
src/parsers/prolog/prolog_parse.c	1157	local	wanted	256	256	[96]	
src/parsers/prolog/prolog_parse.c	1164	local	key	96	96		
src/parsers/prolog/prolog_parse.c	1178	local	key	96	96		
src/parsers/prolog/prolog_parse.c	1182	local	calls	64	64	[96]	
src/parsers/prolog/prolog_parse.c	1189	local	dk	96	96		
src/parsers/prolog/prolog_parse.c	1205	local	key	96	96		
src/parsers/prolog/prolog_parse_test.c	139	local	buf	1024	1024		
src/parsers/raku/re.c	31	field	group_name	MAX_GROUPS	16	[64]	guarded
src/parsers/raku/re.c	64	field	errbuf	128	128		
src/parsers/raku/re.c	151	local	capname	64	64		
src/parsers/raku/re.c	315	local	ids	MAX_STATES	512		guarded
src/parsers/raku/re.c	317	field	gs	MAX_GROUPS	16		guarded
src/parsers/raku/re.c	318	field	ge	MAX_GROUPS	16		guarded
src/parsers/raku/re.c	319	field	lg	MAX_CAPLOG	32		guarded
src/parsers/raku/re.c	319	field	le	MAX_CAPLOG	32		guarded
src/parsers/raku/re.c	321	static	g_snaps	MAX_STATES	512		guarded
src/parsers/raku/re.c	363	local	visited	MAX_STATES	512		guarded
src/parsers/raku/re.c	377	static	cur_snaps	MAX_STATES	512		guarded
src/parsers/raku/re.c	404	local	visited	MAX_STATES	512		guarded
src/parsers/raku/re.h	4	file	bits	32	32		
src/parsers/raku/re.h	42	field	group_start	MAX_GROUPS	16		UNGUARDED
src/parsers/raku/re.h	43	field	group_end	MAX_GROUPS	16		UNGUARDED
src/parsers/raku/re.h	44	field	group_name	MAX_GROUPS	16	[64]	UNGUARDED
src/parsers/raku/re.h	47	field	caplog_group	MAX_CAPLOG	32		UNGUARDED
src/parsers/raku/re.h	48	field	caplog_start	MAX_CAPLOG	32		UNGUARDED
src/parsers/raku/re.h	49	field	caplog_end	MAX_CAPLOG	32		UNGUARDED
src/parsers/rebus/rebus_lower.c	15	field	loop_top	64	64		
src/parsers/rebus/rebus_lower.c	16	field	loop_end	64	64		
src/parsers/rebus/rebus_lower.c	21	local	buf	32	32		
src/parsers/rebus/rebus_lower.c	279	local	tmpbuf	32	32		
src/parsers/rebus/rebus_lower.c	337	local	tmpbuf	32	32		
src/parsers/rebus/rebus_lower.c	369	local	buf	1024	1024		
src/parsers/rebus/rebus_lower.c	389	local	buf	2048	2048		
src/parsers/rebus/rebus_lower.c	411	local	flagbuf	64	64		
src/parsers/snobol4/test_lex.c	78	local	toks	16	16		
src/parsers/snobol4/test_lex.c	104	local	toks	16	16		
src/parsers/snobol4/test_lex.c	123	local	toks	16	16		
src/parsers/snobol4/test_lex.c	130	local	name	32	32		
src/parsers/snobol4/test_lex.c	139	local	toks	32	32		
src/parsers/snobol4/test_lex.c	149	local	nm	32	32		
src/parsers/snobol4/test_lex.c	158	local	toks	32	32		
src/parsers/snobol4/test_lex.c	168	local	nm	32	32		
src/parsers/snobol4/test_lex.c	177	local	toks	8	8		
src/parsers/snobol4/test_lex.c	189	local	toks	8	8		
src/parsers/snocone/snocone_lex.c	31	file	sc_value_table	512	512		
src/parsers/snocone/snocone_lex.c	32	file	sc_payload_table	512	512		
src/parsers/snocone/snocone_lex.c	88	local	buf	64	64		
src/parsers/snocone/snocone_lex.c	420	file	sc_name_table	512	512		
src/parsers/snocone/snocone_lex.h	9	field	text	65536	65536		
src/parsers/snocone/snocone_lex.h	10	field	strbuf	65536	65536		
src/runtime/aggregates.c	134	local	pb	64	64		
src/runtime/aggregates.c	155	local	t	24	24		
src/runtime/aggregates.c	225	local	kb	64	64		
src/runtime/aggregates.c	278	local	kb	64	64		
src/runtime/arithmetic.c	47	local	base	96	96		
src/runtime/arithmetic.c	49	local	prefix	112	112		
src/runtime/arithmetic.c	54	local	args	3	3		
src/runtime/arithmetic.c	261	local	g_core_errjmp_stk	64	64		
src/runtime/arithmetic.c	291	local	g_core_errjmp_stk	64	64		
src/runtime/arithmetic.c	329	local	nb	400	400		
src/runtime/arithmetic.c	429	local	_ab	64	64		
src/runtime/arithmetic.c	460	local	_cbuf	64	64		
src/runtime/arithmetic.c	468	local	in	256	256		
src/runtime/bignum.c	9	file	limb	1	1		
src/runtime/bignum.c	282	local	buf	32	32		
src/runtime/builtins/gen_runtime.c	18	file	frame_stack	FRAME_STACK_MAX	256		UNGUARDED
src/runtime/builtins/gen_runtime.c	25	file	scan_saved	SCAN_STACK_MAX	16		guarded
src/runtime/builtins/gen_runtime.c	64	local	w	2	2		
src/runtime/builtins/gen_runtime.c	84	local	w	2	2		
src/runtime/builtins/gen_runtime.c	156	local	w	2	2		
src/runtime/builtins/gen_runtime.c	169	local	w	2	2		
src/runtime/builtins/gen_runtime.c	179	param	_e	0	0		
src/runtime/builtins/gen_runtime.c	184	param	name	0	0		
src/runtime/builtins/gen_runtime.c	189	param	var	0	0		
src/runtime/builtins/gen_runtime.c	258	local	w	2	2		
src/runtime/builtins/gen_runtime.c	266	local	w	2	2		
src/runtime/builtins/gen_runtime.h	21	field	env	FRAME_SLOT_MAX	64		UNGUARDED
src/runtime/builtins/gen_runtime.h	25	field	gen	FRAME_DEPTH_MAX	16		UNGUARDED
src/runtime/builtins/gen_runtime.h	34	field	every_gen	EVERY_GEN_SLOT_MAX	16		UNGUARDED
src/runtime/builtins/gen_runtime.h	35	field	slotref	FRAME_SLOT_MAX	64		UNGUARDED
src/runtime/builtins/gen_runtime.h	56	file	frame_stack	FRAME_STACK_MAX	256		UNGUARDED
src/runtime/builtins/gen_runtime.h	63	file	saved	SCAN_STACK_MAX	16		UNGUARDED
src/runtime/builtins/gen_runtime.h	80	file	global_names	GLOBAL_MAX	4096		UNGUARDED
src/runtime/by_name_dispatch.c	197	file	e	0	0		
src/runtime/by_name_dispatch.c	364	local	tmp	24	24		
src/runtime/by_name_dispatch.c	438	local	stk	64	64		
src/runtime/by_name_dispatch.c	487	local	mb	64	64		
src/runtime/by_name_dispatch.c	554	local	nm	64	64		
src/runtime/by_name_dispatch.c	559	local	qn	256	256		
src/runtime/by_name_dispatch.c	561	local	tmp	4096	4096		
src/runtime/by_name_dispatch.c	588	file	qn	256	256		
src/runtime/by_name_dispatch.c	606	local	qn	256	256		
src/runtime/by_name_dispatch.c	610	local	pat	4096	4096		
src/runtime/by_name_dispatch.c	616	local	caps	2048	2048		
src/runtime/by_name_dispatch.c	629	local	sb	64	64		
src/runtime/by_name_dispatch.c	647	local	nb	64	64		
src/runtime/by_name_dispatch.c	648	local	nb	128	128		
src/runtime/by_name_dispatch.c	649	local	nb	128	128		
src/runtime/by_name_dispatch.c	651	local	nb	256	256		
src/runtime/by_name_dispatch.c	652	local	rb	256	256		
src/runtime/by_name_dispatch.c	661	local	nb	64	64		
src/runtime/by_name_dispatch.c	717	local	sept	64	64		
src/runtime/by_name_dispatch.c	742	local	from	128	128		
src/runtime/by_name_dispatch.c	742	local	to	128	128		
src/runtime/by_name_dispatch.c	760	local	jb	64	64		
src/runtime/by_name_dispatch.c	766	local	fb	256	256		
src/runtime/by_name_dispatch.c	767	local	fa	2	2		
src/runtime/by_name_dispatch.c	860	local	chain	64	64		
src/runtime/by_name_dispatch.c	868	local	roles	8	8		
src/runtime/by_name_dispatch.c	888	file	mname	128	128		
src/runtime/by_name_dispatch.c	888	file	args	16	16		
src/runtime/by_name_dispatch.c	889	file	g_redisp	64	64		
src/runtime/by_name_dispatch.c	935	local	procname	256	256		
src/runtime/by_name_dispatch.c	1006	local	scratch0	64	64		
src/runtime/by_name_dispatch.c	1065	local	scratch	64	64		
src/runtime/by_name_dispatch.c	1092	local	chain	64	64		
src/runtime/by_name_dispatch.c	1095	local	proc	256	256		
src/runtime/by_name_dispatch.c	1113	local	chain	64	64		
src/runtime/by_name_dispatch.c	1117	local	proc	256	256		
src/runtime/by_name_dispatch.c	1119	local	keys	16	16		
src/runtime/by_name_dispatch.c	1120	local	callargs	20	20		
src/runtime/by_name_dispatch.c	1174	local	mro	64	64		
src/runtime/by_name_dispatch.c	1184	local	base	64	64		
src/runtime/by_name_dispatch.c	1211	local	baseA	32	32		
src/runtime/by_name_dispatch.c	1228	local	mro	64	64		
src/runtime/by_name_dispatch.c	1229	static	acc_names	256	256	[192]	
src/runtime/by_name_dispatch.c	1233	local	prefix	192	192		
src/runtime/by_name_dispatch.c	1327	local	pa	2	2		
src/runtime/by_name_dispatch.c	1417	local	buf	64	64		
src/runtime/by_name_dispatch.c	1443	local	buf	64	64		
src/runtime/by_name_dispatch.c	1463	local	wkey	320	320		
src/runtime/by_name_dispatch.c	1496	local	key	288	288		
src/runtime/by_name_dispatch.c	1510	local	key	288	288		
src/runtime/by_name_dispatch.c	1642	local	elems	4096	4096		
